college_Tier,name,avg_Parent_Rank,avg_Student_Rank,pc_Parents_Q1,pc_Parents_Q5,pc_Students_Q1,pc_Students_Q5
Selective - Highly Selective,American University,0.775091677,0.70164877,3.5309114,61.291456,10.905255,53.363645
Selective - Highly Selective,American International College,0.539727626,0.61348945,14.55442,21.001817,9.4457008,30.472845
Selective - Highly Selective,Alverno College,0.519893954,0.55707598,15.033281,15.701626,8.5567392,18.679243
Selective - Highly Selective,Alvernia University,0.616992408,0.62312126,6.6485949,26.371697,8.8082135,29.280558
Selective - Highly Selective,Alfred University,0.650354717,0.64449984,6.5330885,35.693237,9.1965511,36.925241
Selective - Highly Selective,Alderson Broaddus University,0.499516529,0.58510536,12.749578,11.989974,12.145589,27.079323
Selective - Highly Selective,Albright College,0.646742554,0.66668701,5.1434021,32.394081,8.3530881,37.723714
Selective - Highly Selective,Albany State University,0.420957634,0.54412282,23.30108,9.3616597,9.3914047,14.406691
Selective - Highly Selective,Alabama Agricultural & Mechanical University,0.425329574,0.55232471,24.356118,11.973897,11.468282,20.635071
Selective - Highly Selective,Adrian College,0.643139329,0.60715014,6.0760289,34.174353,8.5792035,27.196202
Selective - Highly Selective,Adelphi University,0.648892214,0.65645194,8.7048024,39.811498,10.051541,44.5678
Selective - Highly Selective,Adams State University,0.540471235,0.55242109,12.922439,17.596665,12.124767,20.354776
Selective - Highly Selective,Abilene Christian University,0.683686359,0.59242207,5.2441355,42.435089,14.00653,30.726567
Less Selective / Insufficient Data,Yuba Community College District,0.444780564,0.48004839,20.398448,10.05211,19.920932,16.29322
Less Selective / Insufficient Data,YTI Career Institute,0.565620089,0.58373553,8.4145553,14.862841,10.003961,21.296927
Less Selective / Insufficient Data,Young Harris College,0.669709052,0.5509156,5.684774,40.887219,10.679798,19.51071
Less Selective / Insufficient Data,Yosemite Community College District,0.529276689,0.51211274,14.039107,17.448044,18.552038,20.865279
Less Selective / Insufficient Data,York Technical College,0.509805993,0.4881137,15.946485,15.00206,14.421406,10.234304
Less Selective / Insufficient Data,Yavapai College,0.500200686,0.49781588,17.077571,16.716045,16.29564,15.756319
Less Selective / Insufficient Data,Yakima Valley Community College,0.488239811,0.51656568,17.621155,12.568775,14.987445,17.178982
Less Selective / Insufficient Data,Wytheville Community College,0.445985196,0.47931454,18.624438,6.0896259,15.541978,8.7317586
Less Selective / Insufficient Data,Wright Career College,0.279595137,0.34124249,42.113823,2.0105232,23.779599,1.8940294
Less Selective / Insufficient Data,Word Of Life Bible Institute,0.565275808,0.45616135,7.1625993,18.630314,24.190304,13.035256
Less Selective / Insufficient Data,Wisconsin Indianhead Technical College,0.511054255,0.51857424,11.806888,9.8740101,11.980668,14.29942
Less Selective / Insufficient Data,Wilson Community College,0.429399002,0.46864301,25.769711,8.1593119,15.680987,8.3714493
Less Selective / Insufficient Data,Williston State College,0.48757018,0.57731771,14.718457,7.3333502,15.225908,28.934929
Less Selective / Insufficient Data,William Peace University,0.705144098,0.55221707,6.0932606,46.126634,15.920147,19.121248
Less Selective / Insufficient Data,Wilkes Community College,0.466130616,0.47837016,13.640115,8.7023064,16.21121,11.389945
Less Selective / Insufficient Data,Whitman College,0.787499602,0.65325469,2.7092017,63.749903,8.8609301,40.21987
Less Selective / Insufficient Data,Whatcom Community College,0.586646621,0.52553141,9.2134424,24.023852,16.293371,21.123487
Less Selective / Insufficient Data,Westmoreland County Community College,0.517842591,0.49680957,13.406292,12.488975,16.410229,14.254004
Less Selective / Insufficient Data,Western Wyoming Community College,0.577154121,0.55175769,9.7083457,17.049956,15.086222,28.730485
Less Selective / Insufficient Data,Western Texas College,0.458790818,0.5363549,17.644911,8.7275282,15.665203,24.988087
Less Selective / Insufficient Data,"Western Technical College of La Crosse, WI",0.516642085,0.52141547,11.482605,10.926022,9.5648274,12.469062
Less Selective / Insufficient Data,Western Piedmont Community College,0.476572491,0.46480313,14.004035,7.925152,17.852888,9.3676038
Less Selective / Insufficient Data,Western Oklahoma State College,0.454202354,0.51251566,18.908471,8.6255401,15.031219,16.530053
Less Selective / Insufficient Data,Western Nevada College,0.514207111,0.4774901,12.680697,13.5149,20.430928,14.315757
Less Selective / Insufficient Data,Western Nebraska Community College,0.469148914,0.50996327,15.650648,7.7881537,13.303225,15.943912
Less Selective / Insufficient Data,Western International University,0.478496519,0.46927667,17.776807,15.448365,17.678171,13.545325
Less Selective / Insufficient Data,Western Dakota Technical Institute,0.463701682,0.53759593,14.857267,7.9631954,11.059722,16.191474
Less Selective / Insufficient Data,West Virginia Northern Community College,0.47439249,0.43302095,17.860945,9.3034491,19.237493,9.4795287
Less Selective / Insufficient Data,West Valley-Mission Community College District,0.641011777,0.56982279,8.6101972,37.585348,15.384313,29.143021
Less Selective / Insufficient Data,Wesleyan University,0.804872018,0.69202679,4.1971348,67.767739,7.3322043,50.142193
Less Selective / Insufficient Data,Wenatchee Valley College,0.508932057,0.51767617,13.642414,14.89819,15.317129,18.806459
Less Selective / Insufficient Data,Wellesley College,0.763441385,0.69096547,5.5223361,60.806239,11.534472,51.114053
Less Selective / Insufficient Data,Weatherford College,0.523066154,0.51556921,12.577263,16.202204,16.869482,20.456447
Less Selective / Insufficient Data,Wayne County Community College District,0.416369902,0.42404726,27.205005,11.743458,18.835494,6.494534
Less Selective / Insufficient Data,Wayne Community College,0.466872612,0.48935291,18.131717,10.230563,15.175465,11.481497
Less Selective / Insufficient Data,Waukesha County Technical College,0.659509261,0.5698064,3.898925,29.588726,10.790847,22.621772
Less Selective / Insufficient Data,Waubonsee Community College,0.641090745,0.53933692,6.2704653,31.384608,13.961163,20.064801
Less Selective / Insufficient Data,Washtenaw Community College,0.631826639,0.49360502,8.9792557,33.964914,16.158572,15.630762
Less Selective / Insufficient Data,Washington University In St. Louis,0.836313981,0.7482987,1.9383473,72.114164,7.8987285,60.304868
Less Selective / Insufficient Data,Washington And Lee University,0.887998881,0.76935542,1.1189627,81.348217,8.535827,63.470191
Less Selective / Insufficient Data,Walters State Community College,0.463645241,0.48627108,18.398106,9.2398897,13.832241,9.970694
Less Selective / Insufficient Data,Walla Walla Community College,0.5131767,0.5182119,12.521099,14.559789,14.750637,17.722723
Less Selective / Insufficient Data,Wake Technical Community College,0.591395028,0.50461155,10.36098,29.219955,15.109465,14.335805
Less Selective / Insufficient Data,Wake Forest University,0.844290743,0.75863415,1.7875917,73.948276,8.1560016,60.668963
Less Selective / Insufficient Data,Volunteer State Community College,0.555198258,0.51552761,10.590322,18.350881,13.166966,13.78465
Less Selective / Insufficient Data,Virginia Western Community College,0.539970374,0.49715182,11.62115,17.257078,15.255632,13.194229
Less Selective / Insufficient Data,Virginia Highlands Community College,0.451653246,0.47109181,19.285116,8.6150318,17.140199,9.1784276
Less Selective / Insufficient Data,Vincennes University,0.54374962,0.54619062,11.588706,17.381543,11.451848,19.41044
Less Selective / Insufficient Data,Villanova University,0.822329791,0.7759077,2.2712095,70.234782,8.3879434,67.531043
Less Selective / Insufficient Data,Victoria College,0.51509003,0.5671823,16.425104,15.98724,12.209541,23.489404
Less Selective / Insufficient Data,Victor Valley Community College,0.495193075,0.49051571,17.720585,14.569806,19.791079,19.880055
Less Selective / Insufficient Data,Vernon College,0.458450861,0.51213294,16.912641,8.8934198,13.99117,16.501416
Less Selective / Insufficient Data,Ventura County Community College District,0.574532166,0.52405989,13.103685,28.808638,18.41251,22.087929
Less Selective / Insufficient Data,Vaughn College Of Aeronautics And Technology,0.338272644,0.66955352,36.477882,7.0914015,12.284753,47.540325
Less Selective / Insufficient Data,Vanderbilt University,0.830050508,0.74373597,2.4821995,70.664579,10.25959,61.335468
Less Selective / Insufficient Data,Vance - Granville Community College,0.420877558,0.45551604,24.921608,9.0763614,16.606019,9.3915872
Less Selective / Insufficient Data,Valencia College,0.518749097,0.51793832,15.688421,19.569209,14.234135,16.290936
Less Selective / Insufficient Data,Utah Valley University,0.665497027,0.50588489,4.9795851,34.607357,24.073216,24.655397
Less Selective / Insufficient Data,Utah College Of Massage Therapy,0.504462518,0.40409938,14.68197,13.931206,26.217496,7.5625487
Less Selective / Insufficient Data,University Of Virginia,0.809034313,0.7574532,2.8213162,68.38913,8.1763744,61.950266
Less Selective / Insufficient Data,University Of The Arts,0.688353824,0.52664816,4.9041897,43.94677,11.121874,20.41443
Less Selective / Insufficient Data,University Of Texas Of The Permian Basin,0.52729214,0.63755763,12.322879,15.385436,12.134755,34.060675
Less Selective / Insufficient Data,University Of Texas At Tyler,0.593480835,0.61125618,7.4876249,22.668749,10.48095,30.568364
Less Selective / Insufficient Data,University Of Texas At Brownsville,0.290612814,0.52404851,47.349706,4.6418361,12.455574,15.788749
Less Selective / Insufficient Data,University Of Southern California,0.718866056,0.71106648,7.2092436,53.323442,10.807019,56.230873
Less Selective / Insufficient Data,University Of Rochester,0.750196339,0.72785884,5.7357918,57.832396,6.9921628,55.946529
Less Selective / Insufficient Data,University Of Richmond,0.84623541,0.75300699,1.736581,74.229604,9.1171473,60.791612
Less Selective / Insufficient Data,University Of Phoenix,0.484881852,0.56524324,16.578573,13.341105,13.041674,25.170535
Less Selective / Insufficient Data,University Of Notre Dame,0.840557654,0.78348374,1.4379559,72.471964,7.6928161,67.012268
Less Selective / Insufficient Data,University Of North Carolina School Of The Arts,0.710079366,0.54859185,4.0750682,47.036976,11.814502,23.962301
Less Selective / Insufficient Data,University Of North Carolina - Chapel Hill,0.768605474,0.69519174,3.4589846,59.397578,9.5153362,48.547903
Less Selective / Insufficient Data,University Of Miami,0.69785016,0.68531317,7.4726261,49.525592,10.353453,48.779401
Less Selective / Insufficient Data,University Of Maryland University College,0.46900952,0.58680516,18.132535,11.797655,12.882191,25.469568
Less Selective / Insufficient Data,"University Of California, Los Angeles",0.670381697,0.72379512,10.242689,47.753245,10.246139,58.992743
Less Selective / Insufficient Data,University Of Arkansas Community College At Morrilton,0.473329482,0.4822759,17.275091,11.170211,16.120569,12.101582
Less Selective / Insufficient Data,University Of Arkansas Community College At Hope,0.397340518,0.47038817,26.645309,5.9375927,15.81158,11.593792
Less Selective / Insufficient Data,University Of Arkansas Community College At Batesville,0.421094556,0.44431153,22.807527,7.4249968,18.317938,10.085194
Less Selective / Insufficient Data,University Of Arkansas At Fort Smith,0.488755676,0.49869227,14.775847,11.93752,15.785073,14.344965
Less Selective / Insufficient Data,University Of Advancing Computer Technology,0.605094006,0.59560496,10.397141,32.575294,15.139107,33.126265
Less Selective / Insufficient Data,"Universal Technical Institute of Rancho Cucamonga, CA",0.518722164,0.61349505,13.78499,16.670749,10.766818,31.626189
Less Selective / Insufficient Data,"Universal Technical Institute of Orlando, FL",0.550508784,0.53808409,11.04374,18.010338,15.978239,19.690405
Less Selective / Insufficient Data,United Education Institute,0.286286755,0.41559547,42.369816,2.139657,22.006196,6.3201889
Less Selective / Insufficient Data,Union County College,0.516247901,0.55113572,15.828724,20.094416,13.924551,24.026054
Less Selective / Insufficient Data,Umpqua Community College,0.471499304,0.49563801,16.308281,11.201333,16.033067,17.169268
Less Selective / Insufficient Data,Ulster County Community College,0.521368858,0.51160002,15.505877,15.990081,15.064766,20.128953
Less Selective / Insufficient Data,Tyler Junior College,0.488431742,0.52369899,19.091161,14.697275,14.471874,19.264962
Less Selective / Insufficient Data,Tulsa Technology Center School,0.459854536,0.46884692,20.128626,9.9786013,18.491489,14.126416
Less Selective / Insufficient Data,Tulsa Community College,0.550241284,0.51583266,12.698649,20.937659,16.174242,18.511848
Less Selective / Insufficient Data,Tufts University,0.820249069,0.76872563,3.4208201,70.766133,7.2678879,64.078301
Less Selective / Insufficient Data,Truett Mcconnell College,0.700996062,0.53078938,5.335607,45.529065,15.393373,18.947077
Less Selective / Insufficient Data,Truckee Meadows Community College,0.56916769,0.51926106,9.4358183,22.256532,14.931615,18.878323
Less Selective / Insufficient Data,Trinity Valley Community College,0.466533137,0.51066124,19.369476,10.718007,15.61579,17.751813
Less Selective / Insufficient Data,Trident Technical College,0.510927936,0.49328625,16.775779,16.774356,15.742669,13.66576
Less Selective / Insufficient Data,Triangle Tech,0.467313834,0.58406377,17.49585,8.0991805,11.302587,25.164598
Less Selective / Insufficient Data,Tri-County Technical College,0.51695218,0.50169009,13.501753,15.350072,14.425907,13.687377
Less Selective / Insufficient Data,Tri-County Community College,0.399421648,0.42472321,23.831306,6.8825334,19.376978,6.5040864
Less Selective / Insufficient Data,Treasure Valley Community College,0.44945052,0.47191805,18.040159,8.4507614,15.275931,11.310638
Less Selective / Insufficient Data,Tompkins Cortland Community College,0.494100888,0.49271235,14.997767,11.839616,15.15885,12.506938
Less Selective / Insufficient Data,Tidewater Community College,0.522129278,0.50961328,14.849775,16.238979,14.265615,15.102316
Less Selective / Insufficient Data,"Three Rivers Community College of Poplar Bluff, MO",0.417464446,0.47447816,22.63338,6.1788838,15.406993,12.18342
Less Selective / Insufficient Data,Thomas Nelson Community College,0.52139922,0.50146705,13.857174,15.5145,15.012746,14.043109
Less Selective / Insufficient Data,Thomas A Edison State College,0.605755997,0.586016,10.351507,31.592798,16.010548,35.61731
Less Selective / Insufficient Data,Texas State Technical College West Texas,0.383986477,0.51684976,26.87678,6.5363489,15.820217,20.012102
Less Selective / Insufficient Data,Texas State Technical College Harlingen,0.305085158,0.4955475,43.211061,4.5467179,13.93647,14.973968
Less Selective / Insufficient Data,Texas State Technical College,0.476721695,0.55283189,19.122995,13.744296,14.197466,26.567391
Less Selective / Insufficient Data,Texas School Of Business,0.304505374,0.41770959,38.51234,4.3094344,18.566358,4.031118
Less Selective / Insufficient Data,Texas A&M International University,0.381320073,0.62014204,31.893793,10.567385,9.7356208,27.30279
Less Selective / Insufficient Data,Texarkana College,0.491991468,0.50276089,18.795791,14.028209,15.738575,15.665869
Less Selective / Insufficient Data,Terra State Community College,0.500922692,0.52350366,10.642654,7.6144271,11.862388,14.197478
Less Selective / Insufficient Data,Temple College,0.514046077,0.53106141,14.728203,15.633368,11.888514,15.705979
Less Selective / Insufficient Data,Technical Career Institutes,0.297131091,0.53061152,40.302402,3.6295291,15.324751,21.349089
Less Selective / Insufficient Data,Tarrant County College District,0.580236782,0.54212534,10.464811,25.675637,14.284238,20.289367
Less Selective / Insufficient Data,Tallahassee Community College,0.518364392,0.50481087,17.122982,22.220188,14.430793,14.771754
Less Selective / Insufficient Data,Tacoma Community College,0.562551057,0.52768242,12.211747,22.319445,16.456693,20.944686
Less Selective / Insufficient Data,Swarthmore College,0.767913773,0.70591956,4.6533376,61.087096,8.4713168,50.058651
Less Selective / Insufficient Data,Surry Community College,0.483606725,0.4850924,14.478326,11.244005,15.389897,11.253927
Less Selective / Insufficient Data,SUNY Westchester Community College,0.580717072,0.55871397,11.808811,29.441386,15.783069,27.775943
Less Selective / Insufficient Data,SUNY Empire State College,0.569619214,0.59158194,14.019026,28.375873,17.594309,36.646944
Less Selective / Insufficient Data,SUNY College Of Technology At Delhi,0.520104283,0.55772448,14.442284,17.722009,11.638533,21.505491
Less Selective / Insufficient Data,SUNY College Of Technology At Canton,0.448684725,0.52719617,21.010861,8.5849389,13.351387,18.335293
Less Selective / Insufficient Data,SUNY College Of Agriculture & Technology At Morrisville,0.470671978,0.53028858,18.218279,12.465499,13.937384,17.634419
Less Selective / Insufficient Data,"Sullivan University, Sullivan College Of Technology And Design And Spencerian College",0.505621815,0.49507719,14.749363,14.115329,13.652265,11.450441
Less Selective / Insufficient Data,Sullivan County Community College - SUNY Office Of Community Coll,0.402743858,0.47775701,27.294141,9.81052,16.343327,13.570614
Less Selective / Insufficient Data,Suffolk County Community College,0.599853386,0.55469686,9.8327525,29.176185,15.58326,26.711339
Less Selective / Insufficient Data,Strayer University,0.47793535,0.55449265,17.962791,15.53725,14.278182,24.849981
Less Selective / Insufficient Data,"State College Of Florida, Manatee-Sarasota",0.5243389,0.50055426,13.158198,18.859188,15.365529,14.951093
Less Selective / Insufficient Data,State Center Community College District,0.437991662,0.48179233,24.74594,12.890312,18.755309,15.609394
Less Selective / Insufficient Data,Stark State College,0.526760397,0.52250624,9.9369809,10.241598,12.243089,15.818432
Less Selective / Insufficient Data,Stanly Community College,0.493105141,0.47329149,15.632856,10.917422,15.921484,9.6173629
Less Selective / Insufficient Data,St. Petersburg College,0.511640047,0.50930369,15.208188,17.7366,15.380749,15.452695
Less Selective / Insufficient Data,St. Clair County Community College,0.592564701,0.52097476,8.4936365,22.971062,13.166045,18.699393
Less Selective / Insufficient Data,St Louis Community Colleges,0.564842954,0.50872588,12.902354,24.404049,13.613884,14.736891
Less Selective / Insufficient Data,Springfield Technical Community College,0.53816593,0.54909348,13.118115,17.346926,13.364701,21.771601
Less Selective / Insufficient Data,Spokane And Spokane Falls Community Colleges,0.523668802,0.50309795,13.165775,15.674019,16.592285,16.477953
Less Selective / Insufficient Data,Spartanburg Community College,0.479940853,0.47582868,16.237929,11.618254,14.787534,9.1286018
Less Selective / Insufficient Data,Southwestern Michigan College,0.523677155,0.48980311,12.490255,11.909726,14.18017,11.378641
Less Selective / Insufficient Data,Southwestern Illinois College,0.555820177,0.52986377,11.966722,19.088097,11.686409,17.282048
Less Selective / Insufficient Data,"Southwestern Community College of Sylva, NC",0.43488619,0.44804123,20.136935,8.2912207,17.368437,9.1563478
Less Selective / Insufficient Data,Southwest Virginia Community College,0.400998911,0.45053187,27.233094,5.7288241,22.201417,12.896882
Less Selective / Insufficient Data,Southwest Texas Junior College,0.313125367,0.51006866,42.978165,4.859985,15.380821,16.514139
Less Selective / Insufficient Data,Southwest Tennessee Community College,0.476461113,0.49087912,19.28844,16.445404,13.104063,11.877717
Less Selective / Insufficient Data,Southside Virginia Community College,0.379179092,0.46215081,28.642419,5.3284105,15.413412,9.0167604
Less Selective / Insufficient Data,Southern West Virginia Community And Technical College,0.447021801,0.44902861,22.418828,9.3155883,24.66536,15.523107
Less Selective / Insufficient Data,"Southeastern Community College of Whiteville, NC",0.395374671,0.4537828,29.838461,6.6731818,16.954562,10.104927
Less Selective / Insufficient Data,"Southeastern Community College of West Burlington, IA",0.52560965,0.51173061,11.736683,13.348609,11.997527,12.981375
Less Selective / Insufficient Data,Southeastern College,0.378343375,0.4332121,27.534181,8.136794,17.846137,4.2206265
Less Selective / Insufficient Data,Southeast Community College,0.562115415,0.57658428,7.3824048,15.416013,8.7818667,21.15128
Less Selective / Insufficient Data,Southeast Arkansas College,0.414429527,0.45325497,27.282232,8.5166976,19.141096,9.7302511
Less Selective / Insufficient Data,South Texas College,0.256121404,0.50800675,52.360696,3.3627324,13.28239,14.113814
Less Selective / Insufficient Data,South Suburban College Of Cook County,0.484273795,0.4900386,17.737401,13.527136,15.142465,14.954263
Less Selective / Insufficient Data,South Puget Sound Community College,0.571810411,0.52377629,10.020569,20.002964,16.333598,20.072898
Less Selective / Insufficient Data,South Plains College,0.480995997,0.53829044,18.892747,14.270377,12.425362,19.339956
Less Selective / Insufficient Data,South Hills School Of Business & Technology,0.46936082,0.51053536,13.518418,7.2114825,15.559751,13.379109
Less Selective / Insufficient Data,South Georgia State College,0.528285907,0.51565862,18.147965,17.789099,13.226934,13.142321
Less Selective / Insufficient Data,South Florida State College,0.411288195,0.48028129,24.746867,9.322919,15.100625,9.3673505
Less Selective / Insufficient Data,South Arkansas Community College,0.4586308,0.4701722,21.973811,9.0970337,17.576995,16.351382
Less Selective / Insufficient Data,Solano Community College,0.610794113,0.55136549,7.93036,27.741075,16.863829,25.250006
Less Selective / Insufficient Data,Snow College,0.604865047,0.47532985,6.8726778,21.025431,24.237551,20.357293
Less Selective / Insufficient Data,Snead State Community College,0.451936214,0.49337977,21.325842,9.7572938,15.447518,12.725505
Less Selective / Insufficient Data,Skagit Valley College,0.547381875,0.52052861,11.22862,16.301796,17.827472,20.203811
Less Selective / Insufficient Data,Sinclair Community College,0.554166869,0.50430936,10.45544,18.51701,13.705097,14.234982
Less Selective / Insufficient Data,Sierra College,0.627365205,0.52875453,7.8219108,31.951341,18.297756,23.509294
Less Selective / Insufficient Data,Shoreline Community College,0.615564702,0.53930998,7.8433298,29.085249,16.483048,23.157522
Less Selective / Insufficient Data,Shelton State Community College,0.492769528,0.4954634,21.626379,17.371094,15.416199,15.086234
Less Selective / Insufficient Data,Seward County Community College/Area Technical School,0.501159191,0.54683375,11.904278,11.254542,13.044573,19.559681
Less Selective / Insufficient Data,Seminole State College Of Florida,0.521917648,0.51083696,15.335971,19.123837,15.564659,16.190496
Less Selective / Insufficient Data,Seattle Central Community College,0.56193737,0.49891859,14.780179,25.915936,17.913437,16.820407
Less Selective / Insufficient Data,Scripps College,0.750779663,0.61285448,5.1244065,56.458664,15.172443,39.995009
Less Selective / Insufficient Data,Schoolcraft College,0.676834688,0.53523558,5.2830324,38.546476,14.647058,20.837723
Less Selective / Insufficient Data,School Of Visual Arts,0.658127091,0.57632184,8.3341986,42.983234,15.468791,32.287237
Less Selective / Insufficient Data,School Of The Art Institute Of Chicago,0.69822347,0.48858196,7.3941454,46.871728,19.859681,20.631669
Less Selective / Insufficient Data,Schenectady County Community College,0.534173976,0.51914823,13.90253,18.263468,13.806364,15.979865
Less Selective / Insufficient Data,SBI Campus - An Affiliate Of Sanford-Brown,0.470904434,0.51177287,19.945551,17.388767,17.874971,18.191069
Less Selective / Insufficient Data,Savannah College Of Art And Design,0.728495317,0.55128545,5.2151956,52.045667,14.177041,24.903607
Less Selective / Insufficient Data,Sauk Valley Community College,0.515175451,0.51630741,13.832948,12.345802,13.583331,15.842359
Less Selective / Insufficient Data,Santa Rosa Junior College,0.603916118,0.53412718,9.0323903,28.610581,17.103498,23.678483
Less Selective / Insufficient Data,Santa Monica College,0.479847882,0.51262391,22.690758,21.214904,19.765981,21.844596
Less Selective / Insufficient Data,Santa Fe Community College,0.472472772,0.46298069,19.810991,13.625644,19.511181,10.830958
Less Selective / Insufficient Data,Santa Fe College,0.539825583,0.52371281,14.824373,22.684047,15.315118,18.438369
Less Selective / Insufficient Data,Santa Barbara City College,0.631502227,0.53097713,9.6530758,36.932123,18.384841,24.973011
Less Selective / Insufficient Data,"Sanford-Brown College of McLean, VA",0.41559424,0.47623283,23.964211,7.4637823,19.877598,12.535523
Less Selective / Insufficient Data,"Sanford-Brown College of Fenton, MO",0.427470392,0.452209,21.916224,7.6273724,14.756392,7.7432618
Less Selective / Insufficient Data,"Sanford-Brown College of Farmington, CT",0.443066058,0.49437419,23.352009,13.161911,15.145713,13.44216
Less Selective / Insufficient Data,"Sanford-Brown College of Boston, MA",0.403484213,0.47404203,24.289311,10.409153,18.082607,11.512433
Less Selective / Insufficient Data,Sandhills Community College,0.458357681,0.46807125,20.092472,11.331625,16.14629,9.8764993
Less Selective / Insufficient Data,San Mateo County Community College District,0.590018632,0.57767928,10.543723,28.901449,15.703307,31.07757
Less Selective / Insufficient Data,San Juan College,0.484538489,0.49303129,18.032533,12.182346,19.491521,20.500652
Less Selective / Insufficient Data,San Jose-Evergreen Community College District,0.544192044,0.53794432,15.518422,24.233702,16.247439,22.706321
Less Selective / Insufficient Data,San Joaquin Delta College,0.529355147,0.52252805,15.996876,20.152938,17.120096,20.720065
Less Selective / Insufficient Data,San Jacinto Community College District,0.555168035,0.57155865,12.48451,22.913367,14.588249,26.809826
Less Selective / Insufficient Data,San Francisco Community College District,0.478943031,0.53858721,18.398702,16.246846,17.376491,23.532574
Less Selective / Insufficient Data,San Diego Community College District,0.522944572,0.52464336,17.469496,22.566,17.339902,21.733508
Less Selective / Insufficient Data,San Bernardino Community College District,0.469078964,0.49074244,22.092526,14.628394,19.223452,18.620206
Less Selective / Insufficient Data,Sampson Community College,0.416192886,0.43233803,24.312878,6.8232916,18.025675,5.5688549
Less Selective / Insufficient Data,Salt Lake Community College,0.622476077,0.53535873,6.4875349,26.681459,17.185844,22.920665
Less Selective / Insufficient Data,Salem Community College,0.565302151,0.50963145,10.90681,21.970752,16.6014,18.006518
Less Selective / Insufficient Data,Saint Johns River State College,0.534727801,0.4992601,13.697609,18.754284,15.100726,14.037408
Less Selective / Insufficient Data,Saddleback College,0.674862491,0.52542585,7.023406,44.144785,18.462169,23.772338
Less Selective / Insufficient Data,Rowan-Cabarrus Community College,0.526556516,0.45095518,12.845676,16.901472,17.92956,8.7010771
Less Selective / Insufficient Data,Rowan College At Gloucester County,0.600938636,0.54396558,8.7992616,26.392668,15.149102,22.611734
Less Selective / Insufficient Data,Rose State College,0.513703988,0.52796125,13.5557,13.792823,14.622326,17.625161
Less Selective / Insufficient Data,Rogue Community College,0.466200325,0.44766638,18.301676,11.030301,21.263058,12.82175
Less Selective / Insufficient Data,Rogers State University,0.525172758,0.51592159,13.913015,15.377003,16.28149,18.321188
Less Selective / Insufficient Data,Rockland Community College,0.638902172,0.56618881,9.2373133,38.600123,14.726286,28.79377
Less Selective / Insufficient Data,Rockingham Community College,0.496804737,0.48465884,15.152165,11.821675,14.244416,9.3190767
Less Selective / Insufficient Data,Rock Valley College,0.605683986,0.53177416,8.4492974,23.761795,12.672517,17.325504
Less Selective / Insufficient Data,Robeson Community College,0.333049835,0.42094314,34.441161,3.6687277,15.680152,5.7118766
Less Selective / Insufficient Data,Robert Morris University Illinois,0.411753849,0.52428907,24.719195,8.498273,11.990514,16.40197
Less Selective / Insufficient Data,Roanoke Chowan Community College,0.291412807,0.43199232,43.463162,3.1903926,15.039833,7.5367965
Less Selective / Insufficient Data,Roane State Community College,0.482172349,0.48301929,16.673319,10.642347,16.054572,11.946356
Less Selective / Insufficient Data,Riverside Community College District,0.551795958,0.50944072,12.495281,21.662587,18.280157,20.040745
Less Selective / Insufficient Data,Rio Hondo Community College,0.42974236,0.53727138,22.689423,10.156564,14.241089,19.860667
Less Selective / Insufficient Data,Ringling College Of Art & Design,0.703215835,0.5398187,5.7179235,43.208224,17.643608,24.125533
Less Selective / Insufficient Data,Richland Community College,0.542096267,0.5171659,11.933194,15.342575,13.563333,16.586415
Less Selective / Insufficient Data,Rich Mountain Community College,0.350637395,0.43759599,33.771908,4.1308295,17.847483,7.1863703
Less Selective / Insufficient Data,Rice University,0.796575329,0.77382523,3.2903127,67.018121,7.0985422,64.664453
Less Selective / Insufficient Data,Rhode Island School Of Design,0.786598501,0.58517081,4.1140802,64.156508,13.330948,32.677329
Less Selective / Insufficient Data,Renton Technical College,0.556818762,0.51331091,11.777587,22.262686,17.732559,20.95165
Less Selective / Insufficient Data,Rensselaer Polytechnic Institute,0.724018897,0.81823272,4.7184251,51.536512,5.5713281,74.941611
Less Selective / Insufficient Data,Rend Lake College,0.47385022,0.51181298,17.610392,9.2185102,14.140591,17.144471
Less Selective / Insufficient Data,Reed College,0.733460592,0.58394402,4.2067382,54.830182,14.014518,33.017558
Less Selective / Insufficient Data,Reading Area Community College,0.507574936,0.48933148,14.788185,13.872704,16.049662,12.903434
Less Selective / Insufficient Data,Raritan Valley Community College,0.687364502,0.56123918,5.3536505,44.182175,14.701353,26.135504
Less Selective / Insufficient Data,Rappahannock Community College,0.489997216,0.50989878,17.203072,12.926142,13.164194,13.01076
Less Selective / Insufficient Data,Ranger College,0.416303577,0.52779108,22.490618,5.7111472,13.621993,19.727147
Less Selective / Insufficient Data,Randolph Community College,0.497572533,0.47021189,14.090469,10.028903,14.774148,8.9007631
Less Selective / Insufficient Data,Rancho Santiago Community College District,0.530605992,0.54583395,15.97264,22.817436,15.354919,23.026258
Less Selective / Insufficient Data,Quinsigamond Community College,0.559576553,0.53939968,13.83656,22.02177,14.695695,20.890871
Less Selective / Insufficient Data,Quincy College,0.548687224,0.51182795,13.186677,23.182923,19.027594,21.343511
Less Selective / Insufficient Data,Queensborough Community College-CUNY,0.409048955,0.53467834,27.576023,10.761859,17.020768,23.338565
Less Selective / Insufficient Data,Pulaski Technical College,0.473963444,0.46892029,20.456305,14.090873,16.803494,11.010174
